SeqNumber	rrtf_1v2.p	rrtf_1v2.d1	rrtf_1v2.d2	rrtf_1v3.p	rrtf_1v3.d1	rrtf_1v3.d2	rrtf_1v4.p	rrtf_1v4.d1	rrtf_1v4.d2	rrtf_2v3.p	rrtf_2v3.d1	rrtf_2v3.d2	rrtf_2v4.p	rrtf_2v4.d1	rrtf_2v4.d2	rrtf_3v4.p	rrtf_3v4.d1	rrtf_3v4.d2
41071	0.926726	0.0176919	0.0215459	0.907646	0.236872	0.245989	0.966278	0.236335	0.239939	0.893575	0.226719	0.236927	0.950853	0.226436	0.231164	0.366886	0.00202038	0
41072	0.126938	0	0.00646243	0.507625	0.14683	0.116584	0.439658	0.151242	0.114778	0.357103	0.158393	0.116099	0.302398	0.163919	0.114547	0.685046	0	0.00980126
41074	0.270884	0.00330713	0	0.168777	0.0720648	0.12762	0.168762	0.0720798	0.127907	0.124995	0.0651786	0.12542	0.124992	0.0651782	0.125348	0.998446	0	0
41075	0.26056	0	0.0388817	4.76754e-07	0.191053	0.645477	5.29765e-07	0.193797	0.652599	1.02694e-06	0.197041	0.642341	1.1555e-06	0.199987	0.649283	0.364099	0.00519297	0
41076	0.60196	0	0.16272	0.394562	0.204259	0.342104	0.394517	0.204222	0.342647	0.505569	0.187965	0.27627	0.505567	0.188026	0.276324	0.991056	0	0
41077	0.0454224	0.0047955	0.0186296	0.940887	0.132992	0.135101	1	0.131878	0.131927	0.569914	0.147838	0.131036	0.52084	0.146578	0.127844	0.281778	0.00126804	0
41078	0.973291	0.00222564	0.00233679	0.0772781	0.229403	0.31577	0.130711	0.231429	0.303295	0.0756549	0.227226	0.313769	0.128606	0.229784	0.301966	0.0678223	0.0113119	0
41079	1	0	0	0.735729	0.0233063	0.0191464	0.735479	0.0231766	0.0190468	0.735183	0.0231942	0.0190528	0.735414	0.0230779	0.0189582	1	0	0
41080	5.50776e-09	1.60243	0.448548	0.763651	0.395692	0.310719	0.665321	0.401342	0.286197	2.32621e-08	0.594163	2.03933	3.51353e-08	0.587043	1.99369	0.332701	0.00384889	0
41081	0.0578139	0.0436647	0.00434777	0.748867	0.181235	0.157101	0.748704	0.181211	0.157093	0.753675	0.15908	0.184533	0.753765	0.159048	0.184552	1	0	0
41083	1	0.0143691	0.0152469	0.0847279	0.226213	0.337706	0.116305	0.226518	0.327632	0.0819557	0.198851	0.296958	0.113347	0.199198	0.288218	0.134019	0.00485869	0
41085	1	0	0	0.374476	0.029827	0.0464466	0.374488	0.0298167	0.0464436	0.374486	0.0298245	0.0464363	0.374469	0.0298277	0.0464808	0.998704	0	0
41086	0.657786	0.00396679	0.00256584	0.695642	0.0495246	0.0545049	0.695655	0.0494699	0.0544399	0.568976	0.047945	0.0554688	0.569029	0.0479091	0.0554298	0.999776	0	0
41087	0.997627	0	0	0.327379	0.0524477	0.0239972	0.32737	0.0524405	0.0239966	0.327381	0.0524308	0.0239892	0.327374	0.0524439	0.0239902	0.99564	0	0
41088	0.874251	0.0136843	0.0103941	0.848762	0.207923	0.218879	0.774973	0.205218	0.221465	0.810863	0.204994	0.218686	0.738483	0.202301	0.221178	0.28248	0	0.00267879
41090	0.530953	0.00439447	0.00198647	0.353411	0.042563	0.0583845	0.35341	0.0426025	0.0584628	0.257334	0.0404021	0.0602877	0.257339	0.0403922	0.060255	0.997878	0	0
41091	0.916524	0.00199812	0.00154278	0.196521	0.0142074	0.0250426	0.194773	0.013217	0.0242399	0.18661	0.0136013	0.0234816	0.179361	0.0126258	0.0227126	0.959277	0.000939156	0.000864964
41092	0.536826	0.00097185	0.00675096	0.0198807	0.0305894	0.118967	0.0198809	0.0307686	0.118524	0.0223055	0.0305467	0.111959	0.0223057	0.0305316	0.111879	0.996627	0	0
41093	0.0543723	0.0193918	0	8.31462e-11	0.101975	0.479206	1.48451e-10	0.108936	0.475515	5.92282e-12	0.0902112	0.472342	1.12912e-11	0.0971316	0.470366	0.56904	0.00815906	0
41094	0.982046	0.00203572	0.00210372	0.0839586	0.0306535	0.0112536	0.0839592	0.0306434	0.0112492	0.097667	0.0321022	0.0133423	0.097669	0.0320578	0.0133259	0.996688	0	0
41095	0.247612	0	0.00157359	0.181285	0.0473838	0.0712853	0.181277	0.0473194	0.0711733	0.240198	0.0495423	0.0705739	0.240192	0.0494902	0.0704844	0.997333	0	0
41097	0.248045	0.00393516	0	7.28355e-08	0.0625514	0.400987	7.28327e-08	0.062548	0.401071	4.33896e-08	0.0631789	0.387934	4.33936e-08	0.0631494	0.387482	0.998467	0	0
41098	0.997312	0	0	0.936275	0.0653528	0.0626848	0.9369	0.0652482	0.0625576	0.936273	0.0653493	0.0626867	0.936852	0.0652498	0.0625599	0.999966	0	0
41099	0.997973	0	0	0.0779517	0.400804	0.11431	0.0613988	0.420454	0.112879	0.0779461	0.402014	0.114286	0.0613983	0.420549	0.11288	0.289857	0.00800748	0
41100	0.901174	0.00450852	0.00503404	0.177256	0.0682169	0.099138	0.265626	0.0701438	0.0961312	0.230168	0.0667318	0.0908947	0.335891	0.0684013	0.0880586	0.0534977	0.00250922	0
41101	0.262792	0.00395305	0	0.0661039	0.199309	0.364725	0.0687119	0.192833	0.344424	0.0472974	0.192254	0.376072	0.0494947	0.186417	0.354456	0.960798	0.00701332	0
41102	0.938584	0.00699622	0.00626668	0.963189	0.128494	0.12677	0.970047	0.128109	0.126414	1	0.127206	0.126735	1	0.1272	0.126729	1	0	0
41103	0.985381	0.00196019	0.00190537	0.247246	0.019093	0.0309205	0.187465	0.0188828	0.0324707	0.229447	0.0174172	0.0293095	0.171449	0.0172369	0.0309216	0.266877	0	0.0017816
41104	0.304245	0	0.00169448	0.10671	0.0297738	0.014036	0.106713	0.0297459	0.0140203	0.104357	0.0297571	0.0141025	0.104359	0.0296827	0.0140685	1	0	0
41106	0.192308	0	0.00620273	0.143051	0.0639097	0.125875	0.143057	0.063905	0.12593	0.211724	0.0648452	0.112215	0.211723	0.0647534	0.111942	1	0	0
41109	0.655622	0.0026091	0.0104092	0.247935	0.168863	0.263035	0.253771	0.160534	0.244243	0.285563	0.186646	0.2794	0.286934	0.176849	0.260356	0.734548	0	0.00456845
41112	0.182175	0.00111043	0.00450235	0.495137	0.0319911	0.0397204	0.495103	0.0319837	0.0397172	0.7841	0.035415	0.0385188	0.78409	0.0354147	0.038518	0.998103	0	0
41114	1	0	0	0.0824834	0.08446	0.0132769	0.399099	0.0701833	0.115377	0.0824836	0.0844545	0.0132741	0.3991	0.0701963	0.1154	0.00216778	0	0.0801559
41115	0.708104	0.00862292	0	0.819457	0.155116	0.135803	0.819348	0.15523	0.135888	0.909811	0.144608	0.136104	0.909979	0.144684	0.13603	1	0	0
41116	0.96336	0.0093899	0.00878559	0.426819	0.156638	0.192022	0.426742	0.156864	0.192261	0.411149	0.162898	0.203079	0.411138	0.162899	0.20308	0.997562	0	0
41117	0.998323	0	0	0.635235	0.178572	0.149215	0.635357	0.17814	0.148871	0.635364	0.178157	0.148886	0.635364	0.178143	0.148873	0.996716	0	0
41118	1	0	0	0.244458	0	0.00667494	0.244456	0	0.00667934	0.244462	0	0.00667489	0.244462	0	0.0066747	1	0	0
41119	0.242798	0.00540989	0	0.908818	0.0325832	0.0298021	0.908942	0.0325424	0.0297968	0.819114	0.0306954	0.0359681	0.819117	0.0306997	0.035972	1	0	0
41120	0.604397	0.010401	0.00545821	0.891926	0.0934735	0.0895431	0.790565	0.0945587	0.0868346	0.954353	0.0878235	0.0863062	0.853191	0.0887942	0.0838205	0.256517	0.00231112	0
41121	0.245193	0.0069073	0	0.823342	0.0938221	0.104933	0.82335	0.0938156	0.104927	0.628442	0.0745434	0.0957625	0.628444	0.074547	0.0957654	1	0	0
41122	0.322571	0.01252	0	0.239274	0.127849	0.168837	0.278642	0.127946	0.16441	0.160825	0.119556	0.165332	0.19009	0.119736	0.161099	0.253088	0.0020192	0
41123	0.712742	0.00322854	0.00488489	0.101909	0.10383	0.164127	0.100191	0.104106	0.165314	0.107159	0.104682	0.166771	0.104967	0.105079	0.16829	0.967631	0.00153162	0.00163741
41124	0.237701	0.00215783	0.00826052	0.234051	0.0976937	0.152112	0.210679	0.0974877	0.156568	0.337274	0.0979477	0.140684	0.307241	0.0978719	0.144789	0.472931	0	0.00203371
41125	0.259365	0.00878469	0	0.218885	0.112965	0.0428123	0.218873	0.113173	0.0428567	0.313681	0.108818	0.043914	0.313633	0.109114	0.0438522	1	0	0
41127	1	0	0	0.580922	0.346066	0.263586	0.580926	0.346149	0.263583	0.580928	0.346065	0.263513	0.580929	0.346086	0.263582	0.999696	0	0
41128	0.263714	0	0.00680784	0.843522	0.258176	0.2797	0.843262	0.258457	0.280007	0.983797	0.269323	0.27154	0.983573	0.269365	0.271615	1	0	0
41131	0.907351	0.00535891	0.00386805	0.241077	0.0757426	0.127311	0.241072	0.0758628	0.1276	0.227558	0.0796773	0.138622	0.227559	0.0796758	0.138617	0.994825	0	0
41132	1	0	0	0.585605	0.467325	0.225064	0.909486	0.376555	0.313741	0.585588	0.467361	0.225149	0.909611	0.376514	0.313737	0.26855	0	0.017727
41133	0.683507	0	0.00494413	0.083959	0	0.0245978	0.0839591	0	0.0246076	0.0808302	0	0.0311716	0.08083	0	0.0311608	1	0	0
41135	0.108211	0	0.0359969	0.382732	0.298367	0.362563	0.357393	0.29635	0.363816	0.591993	0.306479	0.345098	0.560172	0.304805	0.346439	1	0	0.00493342
41136	1	0	0	0.829992	0.037143	0.0410113	0.830172	0.0371153	0.0409618	0.830188	0.0371163	0.0409582	0.830201	0.0371124	0.0409298	1	0	0
41137	1	0	0	0.575385	0.0689516	0.0534388	0.575487	0.0687205	0.0532352	0.575453	0.0687348	0.0532453	0.575499	0.0687025	0.0532228	0.996065	0	0
41138	0.110893	0.020855	0	0.000323896	0.0466654	0.241685	0.000323898	0.0466612	0.241623	6.43371e-05	0.0376782	0.266312	6.43371e-05	0.0376823	0.266306	0.995281	0	0
41140	0.86478	0.00674481	0.00887779	0.173513	0.0542329	0.0330854	0.173509	0.0542878	0.0331007	0.169074	0.0595043	0.0358595	0.169073	0.0594982	0.0358581	1	0	0
41141	0.252316	0.000859305	0.00548147	0.213357	0.160379	0.212966	0.279896	0.161588	0.20728	0.292708	0.166954	0.211323	0.374707	0.168143	0.205616	0.266013	0.00447103	0
41142	0.591107	0.00514766	0.0119532	0.527323	0.119854	0.159808	0.527263	0.119863	0.159844	0.60785	0.114477	0.146073	0.607887	0.114479	0.146074	0.994204	0	0
41143	0.239069	0.00182421	0	0.512014	0.0136985	0.00908415	0.511872	0.0136518	0.00905363	0.724872	0.011751	0.0093398	0.724879	0.0117429	0.00933377	0.990804	0	0
41145	0.26493	0	0.00482069	0.668538	0.0593147	0.073367	0.668424	0.0590508	0.0730018	0.840164	0.0647399	0.0714123	0.839602	0.0648013	0.0714568	1	0	0
41146	0.963981	0.00280302	0.00259782	0.0421287	0.0620356	0.122724	0.0555492	0.0628457	0.120225	0.0409377	0.0617811	0.122677	0.0539286	0.062555	0.120109	0.279681	0.00328145	0
41147	0.228251	0.0103768	0	0.0513776	0.129179	0.0759642	0.0436197	0.134704	0.0772422	0.089007	0.110144	0.0704902	0.080267	0.114347	0.072038	0.955716	0.00233553	0.00214942
41148	0.295158	0.0837292	0.0357167	0.0139856	0.481902	0.239726	0.0139867	0.483525	0.2404	0.0365018	0.418754	0.227496	0.036501	0.418491	0.227437	0.998393	0	0
41149	0.473622	0.0123602	4.50568e-05	0.174594	0.0405838	0.0164923	0.174598	0.0405909	0.0164997	0.360834	0.0368874	0.0204165	0.360832	0.0368909	0.0204189	1	0	0
41150	0.244509	0	0.0125008	0.0453631	0.00203861	0.112754	0.0453632	0.00211848	0.11275	0.16705	0.0300361	0.124967	0.16705	0.0300327	0.124969	0.998791	0	0
41151	0.244171	0.0158851	0.00375017	0.570205	0.269198	0.303802	0.794115	0.27118	0.287054	0.425693	0.265206	0.315636	0.625971	0.268063	0.29901	0.119442	0.0242612	0
41152	0.19197	0.0213156	0	0.604955	1.09024	0.838656	0.604568	1.10007	0.844112	0.802297	0.835289	0.739683	0.802294	0.835523	0.739856	1	0	0
41153	0.0143148	0.0058962	0	0.811044	0.0426588	0.0393907	0.811044	0.0426947	0.0394224	0.61425	0.0323503	0.0387026	0.614259	0.0323535	0.0387046	0.993839	0	0
41154	0.184899	0.00251524	0	0.926636	0.0510697	0.0521474	0.903598	0.0508047	0.0522249	0.765505	0.0499782	0.0534459	0.745325	0.0498	0.0536222	1	0.000219156	0.000483008
41155	0.995853	0	0	0.191824	0.0134631	0	0.191831	0.0134606	0	0.191832	0.01346	0	0.191832	0.0134601	0	1	0	0
41156	0.262095	0	0.00232623	0.066892	0.0742674	0.126669	0.0668947	0.0741755	0.126524	0.0852287	0.0745973	0.123736	0.0852288	0.0745973	0.123736	0.998813	0	0
41158	0.909195	0.0163885	0.0189613	0.0428317	0.225298	0.306776	0.0411137	0.223461	0.304941	0.0542526	0.230561	0.30735	0.0523091	0.228744	0.305527	0.882909	0.00233185	0.0028052
41159	0.991455	0.00330363	0.00330375	0.678771	0.0495019	0.04356	0.678804	0.049475	0.0435362	0.678807	0.0494731	0.0435374	0.678806	0.0494741	0.0435385	1	0	0
41160	0.996482	0	0	0.102324	0.103018	0.24479	0.0447775	0.084652	0.248237	0.102323	0.103061	0.244917	0.0447773	0.0846466	0.248144	0.111885	0	0.0158984
41161	0.991806	0.00358704	0.00348957	0.194728	0.100473	0.160022	0.194734	0.100441	0.15996	0.195666	0.101317	0.158778	0.195666	0.101316	0.158778	1	0	0
41162	0.374248	0	0.0312714	0.88895	0.0786261	0.0861691	0.888921	0.0786356	0.0861859	0.864519	0.0678034	0.060516	0.864467	0.0677737	0.0604824	1	0	0
41163	0.903604	0.00495416	0.0075947	0.134429	0.107857	0.0782786	0.134437	0.107897	0.0783247	0.123577	0.105598	0.0758496	0.123579	0.105578	0.0758365	1	0	0
41164	0.246228	0.00228933	0	0.0901284	0.020869	0.00560172	0.0901332	0.0208633	0.00560102	0.155385	0.018286	0.00581081	0.155397	0.0182634	0.00580461	1	0	0
41166	0.251681	0	0.00237391	0.152187	0.0120662	0.0354662	0.152187	0.0120646	0.0354632	0.265367	0.0151303	0.0338955	0.26535	0.0151422	0.0339133	1	0	0
41167	1	0	0	0.639524	0.0156414	0.0101228	0.63953	0.0155397	0.0100548	0.639531	0.0155456	0.0100587	0.639527	0.0155514	0.0100626	1	0	0
41168	0.540765	0.000631022	0.00141156	1.80689e-07	0.0360724	0.103118	3.80925e-07	0.035937	0.100643	3.21067e-07	0.0374926	0.10413	6.68446e-07	0.0373478	0.101593	0.28933	0.00287156	0.000763094
41169	0.659778	0.0115989	0.00806496	0.00227254	0.0476553	0.136907	0.00327762	0.0483488	0.13494	0.00130042	0.0462685	0.143311	0.00189064	0.0469206	0.141293	0.260814	0.00272094	0
41170	1	0	0	0.543053	0.0140248	0.00892379	0.296453	0.00740706	0.00309467	0.543099	0.0139894	0.00890187	0.296504	0.00744124	0.00311	0.242646	0.00323694	0
41171	0.835792	0.0158934	0.0264178	0.957462	0.321546	0.332231	0.92962	0.299896	0.283205	0.959805	0.368568	0.357834	0.850893	0.344778	0.306951	0.46904	0.021082	0
41172	0.257028	0.000507176	0	0.416956	0.0145355	0.0113603	0.331174	0.0141451	0.0104891	0.494083	0.0140786	0.0114209	0.398689	0.0137689	0.0105921	0.242849	0.000413566	0
41173	0.997841	0.00923345	0.00923579	0.0355543	0.206237	0.422423	0.0263083	0.202356	0.427877	0.0355519	0.206482	0.422997	0.026308	0.202485	0.428233	0.281081	0	0.00875428
41174	0.614414	0.0054194	0	0.467061	0.275451	0.214173	0.402472	0.282774	0.212485	0.496626	0.269524	0.213833	0.429791	0.276666	0.21222	0.267579	0.00272974	0
41175	0.54286	0.0114083	0.0225701	0.386709	0.212738	0.279747	0.335899	0.216194	0.292608	0.5014	0.231007	0.283548	0.443142	0.234757	0.296019	0.326097	0	0.00465652
41176	1	0	0	0.210339	0.0933332	0.0035621	0.210348	0.0931397	0.00362764	0.210367	0.0930898	0.00363925	0.210347	0.0934264	0.00344461	1	0	0
41177	1	0	0	0.993603	0.0361768	0.0364449	0.988293	0.0360359	0.0363305	0.991816	0.0360251	0.0362875	0.983114	0.0360536	0.0363141	1	0	0
41178	0.571952	0.000852026	0.00172605	0.772565	0.0195119	0.0212326	0.772363	0.0195741	0.0213006	0.873897	0.0207983	0.0217769	0.873717	0.0208096	0.0217895	1	0	0
41179	1	0	0	0.567642	0.00901968	0.0184755	0.567641	0.00898555	0.0184123	0.567646	0.00898599	0.018413	0.567635	0.00898593	0.0184129	1	0	0
41180	0.33866	0.00437888	0	0.0665715	0.0495545	0.101204	0.0665714	0.0495757	0.101242	0.0518854	0.0473172	0.0967549	0.0518861	0.0473365	0.0967806	1	0	0
41181	1	0	0	0.706682	0.0271525	0.0327235	0.706601	0.0271739	0.0327435	0.706615	0.0271683	0.0327368	0.706615	0.0271704	0.0327366	1	0	0
41182	0.912849	0.00314422	0.00366513	9.46598e-06	0.0929906	0.186283	3.84682e-06	0.0912789	0.187375	1.13283e-05	0.092562	0.180783	4.65165e-06	0.0910218	0.181995	0.0295079	0	0.00246841
41183	0.14268	0.00968352	0.000443822	0.0938137	0.251321	0.35991	0.108981	0.2552	0.35907	0.0545204	0.239053	0.361308	0.0633116	0.238259	0.355759	0.305243	0.00174816	0
41184	0.249663	0.00353785	0	0.378921	0.0113868	0	0.378914	0.011319	0	0.960841	0.00357466	0.00467398	0.960909	0.00357339	0.00467655	0.987102	0	0
41185	0.994834	0	0	0.711294	0.0107448	0.00821553	0.711346	0.0106465	0.00813474	0.711369	0.0106462	0.00813458	0.711347	0.0106463	0.00813455	0.988094	0	0
41186	1	0	0	0.694512	0.090805	0.112194	0.694552	0.090733	0.112093	0.69455	0.0907363	0.112097	0.694551	0.0907333	0.112094	1	0	0
41187	0.307375	0.0104769	0.00418427	0.428138	0.170992	0.20149	0.467661	0.173328	0.201434	0.315783	0.165773	0.207685	0.350223	0.168441	0.207707	0.475275	0.00266404	0
41188	0.241219	0.00083919	0	1	0.00225945	0.00221438	0.0762974	0.00331104	0.0101498	0.668002	0.00150948	0.0022511	0.0275948	0.00225002	0.0106097	0.00405859	0	0.00581476
41189	0.222507	0.0233097	0.00586455	0.0113141	0.150836	0.0596735	0.0113142	0.150503	0.0595318	0.0285699	0.121313	0.0525824	0.0285699	0.121285	0.0525634	1	0	0
41190	0.986509	0	0	0.557139	0.00307849	0.00150666	0.557132	0.00307108	0.00150299	0.557536	0.00317845	0.00155626	0.557455	0.00305658	0.00149599	0.997144	0	0
41192	0.355411	0	0.00736379	0.521251	0.236252	0.345106	0.521212	0.236346	0.345494	0.60239	0.238194	0.324859	0.602393	0.238187	0.324806	0.999662	0	0
41193	0.295093	0	0.030823	0.826239	0.345622	0.276578	0.826274	0.345553	0.276226	0.512328	0.409347	0.216053	0.512328	0.409359	0.216036	1	0	0
41194	1	0	0	0.112343	0	0.000341949	0.246939	0	0.000136336	0.103087	0	0.000342177	0.246781	0	0.000135519	0.250883	0.000128348	0
41195	0.265585	0	0.0252631	0.125201	0.173792	0.279361	0.106501	0.169482	0.279919	0.185123	0.187515	0.286113	0.159807	0.182964	0.287713	0.321614	0	0.00218621
41196	0.994952	0	0	0.000185678	0.0746237	0.00290042	0.000185677	0.0746978	0.00286531	0.000185683	0.0746904	0.00286569	0.000185677	0.0746971	0.00286442	0.995796	0	0
41197	0.333429	0	0.0058254	0.367746	0.173581	0.133465	0.367748	0.173409	0.133384	0.2972	0.17212	0.127943	0.297205	0.172128	0.127947	0.99797	0	0
41198	0.243492	0	8.34403e-05	0.600339	0.000169554	8.42738e-05	0.701031	0.000105658	5.10599e-05	0.396778	0.000212648	6.69236e-05	0.382559	0.000171189	5.39678e-05	0.950598	0	0
41201	1	0	0	0.185212	0.107187	0.186497	0.185221	0.107092	0.18623	0.185217	0.107125	0.186295	0.185219	0.107095	0.186244	1	0	0
41204	9.05979e-08	0	0.0708383	4.75917e-09	0.173793	0.481402	1.12926e-08	0.178387	0.479496	0.000308649	0.241106	0.421995	0.000541145	0.24793	0.421884	0.137162	0.00505199	0
41205	0.641737	0.0169062	0.00700303	0.00660524	0.0798947	0.229863	0.00660523	0.079897	0.229875	0.00338261	0.0684464	0.211066	0.00338258	0.0684321	0.211041	0.997901	0	0
41206	0.325868	0	0.0164123	0.0979921	0.136485	0.243238	0.0979882	0.136511	0.243416	0.148098	0.139773	0.23343	0.148099	0.139869	0.233644	0.995585	0	0
41207	1	0	0	0.0246919	0.0194678	0.0530985	4.73994e-08	0.0090726	0.317687	0.024687	0.0194265	0.0529927	4.74946e-08	0.0109304	0.312475	1.30235e-08	0	0.108959
41208	0.267343	0.00637709	0	0.0229888	0.0152282	0.156043	0.022991	0.0152551	0.155777	0.00865225	0.01252	0.141086	0.00865201	0.0125137	0.141016	1	0	0
41209	0.305535	0.00143306	0.00459932	0.131103	0.0226665	0.0378297	0.131103	0.0226807	0.0378648	0.245739	0.0266078	0.0388927	0.245739	0.0266081	0.0388962	0.998149	0	0
41210	0.486775	0.00460507	0.0133142	0.0852403	0.143076	0.22839	0.0664503	0.138205	0.228763	0.126654	0.143594	0.216182	0.100843	0.139009	0.216691	0.281945	0	0.00327075
41211	1	0	0	0.300224	0.0358607	0.0109746	0.300224	0.0358642	0.0109734	0.300224	0.0358621	0.0109749	0.300224	0.0358642	0.0109749	1	0	0
41213	0.555901	0.000670641	0.0118659	0.626906	0.123437	0.145802	0.64148	0.123096	0.14391	0.780051	0.129053	0.142621	0.797002	0.128506	0.140566	0.928108	0.00252673	0.00218462
41214	0.325219	0	0	0.43477	0.375885	0.523313	0.364512	0.355228	0.52623	0.43478	0.375368	0.522573	0.364513	0.355613	0.526113	0.330649	0	0.010489
41215	0.831794	0.00370861	0.00500435	0.0555704	0.0430899	0.0818469	0.0434083	0.0415608	0.0820497	0.0642889	0.04446	0.0840308	0.0507856	0.0427775	0.0840126	0.275281	0	0.0013499
41216	0.784486	0	0.0041771	0.363915	0.2569	0.314826	0.376473	0.253382	0.307977	0.387733	0.252826	0.306623	0.401648	0.249912	0.300528	0.706808	0	0.0048643
41217	0.340874	0	0.00524287	0.472772	0.335828	0.216174	0.402607	0.351797	0.2048	0.370239	0.35235	0.197026	0.311947	0.371876	0.184807	0.504845	0.00462732	0
41218	0.613559	0.00247884	0.0051823	0.685739	0.122119	0.143177	0.53252	0.116767	0.147865	0.75063	0.12905	0.146297	0.590561	0.123293	0.151168	0.243975	0	0.00259172
41219	1	0	0	6.71047e-06	0.0065699	0.11627	1.3688e-05	0.00627355	0.100965	6.71008e-06	0.0065812	0.116448	1.36874e-05	0.00624274	0.100263	0.251743	0.00453708	0
41220	0.990919	0	0	0.421005	0.00601257	0.00986051	0.42092	0.00616392	0.0100312	0.421021	0.00609005	0.00994189	0.420927	0.0061612	0.0100253	1	0	0
41221	0.328594	0.00467688	0.00059911	0.0670077	0.0342329	0.0543681	0.0673482	0.0350178	0.0555765	0.0437168	0.0335583	0.0565488	0.0440457	0.0343849	0.0579514	0.99665	0.0012372	0.00122985
41223	0.994081	0.00212025	0.00210357	0.0685	0.0265425	0.0609481	0.0882457	0.0261595	0.0605569	0.080922	0.0295895	0.0593178	0.105848	0.029945	0.0580916	0.248578	0.0011139	0
41224	1	0	0	0.419398	0.179998	0.26052	0.347603	0.184055	0.294646	0.419422	0.180469	0.261171	0.347627	0.183954	0.29429	0.296337	0	0.00916741
41225	0.683614	0	0.0493498	0.0200474	0.0192059	0.635725	0.0149622	0.0192366	0.662199	0.0171501	0.0588795	0.620694	0.0126585	0.0613126	0.636446	0.279473	0	0.00453042
41226	0.0262165	0	0.00284977	0	0.0339579	0.18407	0	0.0327454	0.184173	0	0.0360267	0.178924	0	0.0348848	0.178984	0.808963	0.00103732	0.000386933
41227	0.337391	0.0046086	0	0.866037	0.417717	0.445305	0.835241	0.433161	0.468517	0.809077	0.423532	0.462668	0.780911	0.437505	0.485927	0.548933	0	0.0056941
41228	1	0	0	0.129214	0.203785	0.0830111	0.220214	0.200511	0.0959597	0.129233	0.203462	0.0830252	0.220279	0.200497	0.0958932	0.115441	0	0.0077167
41229	0.181129	0.014132	0.00442526	3.75513e-06	0.155294	0.314604	2.3703e-06	0.154932	0.315367	7.56118e-07	0.149351	0.325866	4.65955e-07	0.148869	0.325896	0.3863	0.00142361	0.00396799
41231	0.589775	0.0122152	0	6.00334e-11	0.0649418	1.21438	6.03283e-11	0.0669762	1.24863	5.71286e-11	0.0670018	1.21457	5.73469e-11	0.0687484	1.25448	0.701276	0.023344	0
41232	0.268995	0.0281706	0	0.873289	0.155238	0.161745	0.873197	0.155338	0.161791	0.414626	0.133456	0.164419	0.414626	0.133434	0.164422	0.993751	0	0
41233	0.0462505	0	0.0124407	0.924384	0.137119	0.142114	0.924261	0.137223	0.142225	0.674726	0.164283	0.141189	0.674727	0.164274	0.141186	0.998942	0	0
41234	0.424332	0.0292085	0	0.489342	0.101002	0.123074	0.417527	0.0998686	0.125554	0.549274	0.113823	0.135527	0.475886	0.112694	0.138184	0.252316	0	0.00304593
41235	0.987388	0	0	0.750647	0.0608626	0.0701546	0.641679	0.0594667	0.0729832	0.750764	0.0608977	0.0702069	0.641528	0.0596089	0.0730735	0.265488	0	0.00306497
41236	0.525801	0.0109053	0.00684403	0.571706	0.152266	0.13411	0.476332	0.153276	0.130672	0.67989	0.149913	0.136896	0.576129	0.151275	0.133716	0.121736	0.0022541	0
41237	0.426871	0.00358532	0.00995574	0.748279	0.296843	0.326662	0.821293	0.313555	0.335413	0.839949	0.312454	0.332078	0.916229	0.3304	0.340903	0.881596	0.0052236	0.00418692
41240	1	0	0	0.40541	0.019513	0.0317518	0.405408	0.0195164	0.0317579	0.405407	0.0195098	0.0317474	0.405407	0.0195096	0.0317457	0.998564	0	0
