seq_number	prob	query_distance	test_distance	mam_distance	ln_diff	distinct_sites	total_sites	ave_percent_identity	overall_percent_identity	min_undist	max_undist	ave_undist
17467	0.87106	0.0317904	0.0336325	0.0959133	0.0263453	93	727	90.5089408528198	86.3823933975241	0.06189821	0.11141678	0.09491059
17468	0.914289	0.199257	0.19337	0.301365	0.0115843	125	296	69.2567567567568	59.7972972972973	0.27027026	0.32770270	0.307432423333333
17469	0.0162157	0.0863739	0.161617	0.298318	5.77933	180	626	77.3695420660277	70.1277955271566	0.17731629	0.26517573	0.22630458
17470	0.232858	0.0977639	0.0590519	0.259011	1.42332	97	324	79.5267489711934	72.5308641975309	0.12962963	0.25000000	0.20473251
17471	0.964357	0.111226	0.109707	0.18171	0.00199694	97	328	79.2682926829268	71.3414634146341	0.17682926	0.22560975	0.207317066666667
17472	0.485805	0.0311725	0.042895	0.113246	0.485804	76	470	89.8581560283688	85.9574468085106	0.06595745	0.12340426	0.101418443333333
17473	0.512044	0.0328645	0.022225	0.0600984	0.429888	42	278	93.0455635491607	89.9280575539568	0.05035971	0.08273381	0.0695443633333333
17474	0.506738	0.0328926	0.0252824	0.128389	0.440796	90	697	89.5265423242468	85.0789096126255	0.05308465	0.13486370	0.104734576666667
17475	8.88178e-16	0.0415266	0.312313	0.287024	64.5461	63	217	84.7926267281106	79.2626728110599	0.11520737	0.19815668	0.152073733333333
17476	1.31964e-07	0.0661329	0.171108	0.36256	27.8372	115	502	83.9309428950863	77.4900398406375	0.10557769	0.20318726	0.160690576666667
17477	0.127896	0.0289858	0.0121805	0.100016	2.31786	68	355	88.6384976525822	83.6619718309859	0.05352113	0.15492958	0.113615026666667
17478	0.127545	0.214217	0.0945928	0.286368	2.32214	52	97	71.4776632302406	59.7938144329897	0.24742268	0.34020618	0.28522336
17479	0.429981	0.122365	0.199069	0.574758	0.622875	65	90	57.7777777777778	43.3333333333333	0.30000001	0.48888889	0.422222226666667
17480	0.0602443	0.0472465	0.0974749	0.211013	3.53065	104	571	86.7483946293053	81.9614711033275	0.09106830	0.16462347	0.132516053333333
17481	0.588596	0.0401816	0.0343827	0.129811	0.292542	139	964	87.5172890733057	82.4688796680498	0.07365146	0.15248963	0.124827116666667
17482	0.454247	0.00655516	0.0169019	0.0809213	0.560032	32	397	97.2292191435768	95.9697732997481	0.01007557	0.03778338	0.02770781
17483	0.11829	0	0.0232752	0.0859637	2.43982	28	227	97.3568281938326	96.0352422907489	0.00881057	0.03964758	0.02643172
17484	7.78266e-14	0.169427	0.66407	0.335492	55.8597	230	416	53.525641025641	39.9038461538462	0.35336539	0.53605771	0.464743603333333
17485	0	0.090319	0.58386	0.108431	424.141	458	1922	68.6437738466875	57.2320499479709	0.16233091	0.39125910	0.313562256666667
17486	0.243799	0.0965181	0.136062	0.289173	1.35849	137	406	74.1379310344828	64.5320197044335	0.19211823	0.30541873	0.25862069
17487	0.00834275	0.0679615	0.130773	0.297337	6.95838	189	981	82.6367652055725	76.3506625891947	0.11926606	0.21202855	0.173632353333333
17488	0.0667308	0.0243268	0.00539119	0.0375847	3.36166	39	351	96.2013295346629	94.3019943019943	0.02564103	0.05128205	0.0379867066666667
17489	0.977094	0.173572	0.174774	0.571436	0.0008244	228	488	60.724043715847	46.5163934426229	0.26639345	0.45696720	0.39275956
17490	0.737135	0.0326864	0.0279153	0.146536	0.11266	84	511	88.9106327462492	84.1487279843444	0.05479452	0.14090019	0.11089367
17491	0.177184	0.232555	0.368136	0.689097	1.82109	140	225	53.6296296296296	40.8888888888889	0.38666666	0.50666666	0.463703703333333
17492	0.471946	0.251259	0.22024	0.681558	0.517416	193	372	58.1541218637993	46.505376344086	0.30376345	0.47849461	0.41845878
17493	0.00703946	0.127531	0.360763	0.425274	7.26287	99	173	63.1984585741811	52.0231213872832	0.32947975	0.42774567	0.368015406666667
17494	0.659504	0.296706	0.331546	0.817322	0.194126	261	424	46.6194968553459	32.7830188679245	0.43160376	0.58726418	0.533805043333333
17495	0.715484	0.138086	0.124294	0.225796	0.132861	113	330	75.3535353535353	66.3636363636364	0.21515152	0.26969698	0.24646465
17496	0.440381	0.00408718	0.0109217	0.0430484	0.59529	33	235	95.886524822695	94.0425531914894	0.01702128	0.05531915	0.0411347533333333
17497	0.593371	0.0311772	0.0255461	0.0872674	0.285111	99	751	91.7443408788282	88.1491344873502	0.05326232	0.09853528	0.08255659
17498	0.502998	0.200352	0.24175	0.696885	0.448605	206	435	58.4674329501916	45.9770114942529	0.30804598	0.47816092	0.41532567
17499	0.721741	0.193607	0.172617	0.242433	0.12683	91	206	72.3300970873786	62.621359223301	0.25242719	0.29126215	0.276699036666667
17500	0.877363	0.00801144	0.00674767	0.044495	0.0238125	36	389	96.3153384747215	94.8586118251928	0.01542416	0.04884319	0.0368466133333333
17501	0.385521	0.096485	0.0741557	0.155838	0.753024	105	447	82.9231916480239	76.7337807606264	0.13870247	0.19686800	0.170768083333333
17502	0.150182	0.00840854	0.0421339	0.148602	2.0704	40	125	89.0666666666667	84	0.04800000	0.15200000	0.109333336666667
17503	0.23248	0.012126	0	0.0108685	1.42562	22	93	98.5663082437276	97.8494623655914	0.01075269	0.02150538	0.01433692
17504	0.442935	0.0592645	0.104357	0.234171	0.588668	40	91	79.4871794871795	72.5274725274725	0.14285715	0.24175824	0.205128206666667
17505	0.274109	0.00581735	0.0110632	0.0409266	1.19607	58	820	96.0569105691057	94.2682926829268	0.01829268	0.05243902	0.03943089
17506	0.874559	0.04828	0.0514776	0.181315	0.0249231	91	439	86.3325740318907	80.4100227790433	0.07972665	0.16628702	0.13667426
17507	0.0799331	0.317218	0.108213	0.328372	3.06626	47	75	68.8888888888889	60	0.28000000	0.37333333	0.31111111
17508	0.545469	0.0469159	0.0566474	0.201967	0.365498	136	814	85.7084357084357	79.8525798525799	0.08230958	0.17444718	0.142915643333333
17509	0.429083	0.0500124	0.0273277	0.0349536	0.625304	30	109	92.9663608562691	89.9082568807339	0.05504587	0.08256881	0.07033639
17510	0.314753	0.11433	0.13712	0.390761	1.01063	324	1284	72.4818276220145	63.1619937694704	0.19704050	0.31931463	0.27518172
17511	0.246382	0	0.00368292	0.0149692	1.3437	25	261	98.7228607918263	98.0842911877395	0.00383142	0.01915709	0.0127713933333333
17512	1	0	0	0.0109118	-4.54747e-13	22	376	99.290780141844	98.936170212766	0.00000000	0.01063830	0.0070922
17513	0.178057	0.21764	0.170564	0.463952	1.81376	275	943	72.2163308589608	62.9904559915164	0.21420997	0.31707317	0.27783669
17514	0.177245	0.0798519	0.135179	0.254458	1.82058	88	248	76.8817204301075	68.5483870967742	0.17741935	0.27016130	0.2311828
17515	0.323097	0.174599	0.224922	0.573086	0.97637	221	574	67.2473867595819	57.4912891986063	0.24564460	0.37630662	0.32752613
17516	0.179985	0.1273	0.190383	0.441011	1.79775	149	394	68.1895093062606	57.6142131979695	0.23350254	0.36802030	0.318104906666667
17517	0.475817	0.0876626	0.0651646	0.261432	0.508435	90	356	83.8951310861423	76.9662921348315	0.09831461	0.19943820	0.16104869
17518	0.0133223	0.0393191	0.0765223	0.106404	6.1258	114	684	86.8421052631579	80.9941520467836	0.10526316	0.15789473	0.131578946666667
17519	0.788952	0.0942977	0.104403	0.343236	0.0716482	109	297	73.1762065095398	62.962962962963	0.17171717	0.32323232	0.26823793
17520	0.835755	0.00966065	0.00775718	0.0444594	0.0429845	35	287	96.1672473867596	94.4250871080139	0.01742160	0.04878049	0.0383275266666667
17521	0.0475086	0.115107	0.204792	0.186739	3.92728	102	271	74.9077490774908	66.4206642066421	0.22509225	0.27675277	0.250922506666667
17522	0.00607497	0.102824	0.138761	0.367386	7.52793	586	3023	71.1434557283052	60.9659278862057	0.19980152	0.34072113	0.288565443333333
17523	0.0105382	0.129689	0.176567	0.22051	6.54157	117	379	78.2761653474055	70.4485488126649	0.19788918	0.23746702	0.217238346666667
17524	0.0608983	0.0662317	0.0306928	0.201945	3.51275	107	489	82.7539195637355	76.0736196319018	0.09611452	0.22085890	0.172460806666667
17525	0.456629	0.0266749	0.0476993	0.392429	0.554146	71	181	75.6906077348066	64.0883977900553	0.07182320	0.33701658	0.243093923333333
17526	0.791043	0.0169524	0.0137263	0.0213668	0.0702022	31	323	97.6264189886481	96.5944272445821	0.02167183	0.02476780	0.02373581
17527	0.897673	0.0196285	0.0216767	0.161781	0.0165382	63	329	87.9432624113475	82.9787234042553	0.04863222	0.15805471	0.120567376666667
17528	0.121991	0.135293	0.679598	0.764738	2.39157	30	66	82.3232323232323	77.2727272727273	0.15151516	0.21212122	0.176767683333333
17529	0.834612	0.0573632	0.048732	0.115594	0.0435936	37	183	91.9854280510018	89.6174863387978	0.06557377	0.09289618	0.08014572
17530	0.55876	0.0389818	0.0321052	0.0548855	0.341855	83	722	92.797783933518	89.8891966759003	0.06371191	0.07894737	0.07202216
17531	0.6997	0.115639	0.0720472	0.538878	0.148784	32	48	72.2222222222222	60.4166666666667	0.14583333	0.35416666	0.277777776666667
17532	0.690794	0.0253653	0.0178905	0.101013	0.158227	40	153	90.4139433551198	86.2745098039216	0.04575163	0.12418301	0.0958605666666667
17533	0.0449886	0.029405	0.0131379	0.052985	4.01907	77	720	93.8888888888889	90.9722222222222	0.04166667	0.07777778	0.0611111133333333
17534	0.00825214	0.0610779	0.329588	0.127477	6.97792	40	65	69.7435897435897	56.9230769230769	0.20000000	0.40000001	0.30256411
17535	0.951229	0.0734983	0.0757346	0.400559	0.00374099	100	316	77.4261603375527	68.9873417721519	0.11708861	0.28164557	0.225738396666667
17536	0.0390145	0.172779	0.28724	0.669624	4.26024	245	503	57.1901921802518	44.9304174950298	0.33200794	0.48906562	0.428098083333333
17537	1	0.0202901	0.0206178	0.0693708	-0.108808	60	492	93.8346883468835	91.260162601626	0.03658536	0.07520325	0.0616531133333333
17538	0.00266449	0.217599	0.258301	0.387699	9.02406	140	299	62.9877369007804	50.8361204013378	0.32441473	0.39464882	0.37012263
17539	0.799296	0.0666674	0.060316	0.564984	0.0646474	232	559	58.6762075134168	43.4704830053667	0.18425760	0.53488374	0.41323792
17540	0.0705786	0.0691825	0.124263	0.403754	3.26951	169	542	72.5707257072571	63.09963099631	0.16420664	0.33579335	0.274292743333333
17541	0.600552	0.074704	0.0530972	0.11438	0.274165	38	127	87.1391076115486	81.8897637795276	0.11023622	0.14173229	0.128608923333333
17542	0.35996	0.17483	0.30806	0.226419	0.838031	37	59	70.6214689265537	64.4067796610169	0.27118644	0.30508474	0.293785306666667
17543	0.322433	0.0261488	0.0157124	0.102712	0.979051	70	1165	95.9656652360515	94.2489270386266	0.01974249	0.05150215	0.04034335
17544	0.43232	0.0497398	0.0750883	0.286676	0.616582	76	232	78.0172413793103	69.3965517241379	0.11206897	0.28017241	0.21982759
17545	0.108122	0.054833	0.0290417	0.0973224	2.58146	68	456	90.4970760233918	85.7456140350877	0.06798246	0.11842106	0.0950292433333333
17546	0.00124525	0.039389	0.202618	0.472611	10.422	95	293	78.3845278725825	69.9658703071672	0.12969284	0.27986348	0.21615472
17547	0.573833	0.0383756	0.044724	0.150342	0.316312	152	2004	93.5961410512309	90.7684630738523	0.03792415	0.07884231	0.0640385866666667
17548	0.0465595	0.0341283	0.0876188	0.178276	3.96124	79	323	84.7265221878225	78.9473684210526	0.11145511	0.18575852	0.152734783333333
17549	0.802352	0.195753	0.180116	0.399159	0.0626521	118	234	64.2450142450142	52.991452991453	0.29914531	0.38888890	0.357549866666667
17550	0.00103297	0.134283	0.276889	0.408093	10.7675	207	470	62.1276595744681	50	0.31276596	0.44042554	0.378723413333333
17551	0.0136714	0.303385	0.0511754	0.142484	6.08008	34	126	91.5343915343915	87.3015873015873	0.06349207	0.11111111	0.0846560866666667
17552	1	0	0	0.0453202	-1.57177e-07	24	397	99.1603694374475	98.7405541561713	0.00000000	0.01259446	0.00839630666666667
17553	0.190346	0.118502	0.1732	0.450154	1.71494	165	414	66.6666666666667	54.8309178743961	0.22946860	0.39613527	0.33333334
17554	0.0907624	0.183454	0.304822	0.772979	2.8608	189	332	53.9156626506024	40.0602409638554	0.33132529	0.54819280	0.460843383333333
17555	0.177023	0.330562	0.239982	0.516784	1.82244	169	363	58.9531680440771	45.7300275482094	0.35812673	0.45179063	0.41046832
17556	0.240328	0	0.00394115	0.00402898	1.37867	22	257	99.4811932555123	99.2217898832685	0.00389105	0.00778210	0.00518806666666667
17557	0.0782559	0.0206833	0.0853277	0.105385	3.10076	37	110	87.2727272727273	81.8181818181818	0.10000000	0.16363636	0.127272726666667
17558	0.738218	0.135085	0.11988	0.15161	0.111699	76	206	78.6407766990291	72.8155339805825	0.19902913	0.22815534	0.213592233333333
17559	4.82016e-07	0.000118592	18.1735	0.0237668	25.3345	29	363	98.2552800734619	97.5206611570248	0.00275482	0.02479339	0.0174472
17560	0.267121	0.155333	0.208997	0.774097	1.23147	302	707	59.3587930221594	47.3833097595474	0.28288543	0.47383308	0.406412063333333
17561	0.251739	0.0417484	0	1.20912	1.31363	37	58	77.0114942528736	67.2413793103448	0.03448276	0.32758620	0.229885053333333
17562	0.293743	0.194127	0.133784	0.414983	1.10239	111	286	69.9300699300699	59.4405594405594	0.22377622	0.35314685	0.300699303333333
17563	0.288189	0.0468469	0.034776	0.0991144	1.12806	115	785	88.5350318471338	83.4394904458599	0.08025478	0.13630573	0.114649683333333
17564	0.0128773	0.011746	0.119332	0.26675	6.18588	49	112	79.1666666666667	69.6428571428571	0.11607143	0.28571430	0.208333336666667
17565	1.68449e-05	0.110432	0.406454	0.539158	18.5164	166	368	64.6739130434783	53.2608695652174	0.29619566	0.41847825	0.353260866666667
17566	0.723328	0.118835	0.128237	0.281927	0.125327	214	927	79.6476087738224	72.7076591154261	0.15749730	0.22869471	0.20352391
17567	0.449584	0.0802649	0.0982455	0.209644	0.571701	126	673	83.9524517087667	77.7117384843982	0.11738484	0.18276374	0.16047548
17568	0.558232	0.0702892	0.0548259	0.197392	0.342774	75	301	83.0564784053156	76.4119601328904	0.10631229	0.20265780	0.169435213333333
17569	0.247861	0.10554	0.155968	0.419668	1.33532	126	298	67.5615212527964	56.0402684563758	0.21476510	0.38590604	0.324384786666667
17570	0.63901	0.0913209	0.0989552	0.380461	0.220039	394	1639	73.581452104942	63.8804148871263	0.16351433	0.31604636	0.264185473333333
17571	0.239413	0.0052773	0	0.00528641	1.38405	22	193	99.3091537132988	98.9637305699482	0.00518135	0.01036269	0.00690846333333333
17572	0.255946	0.00321052	0	0.0508468	1.29055	30	303	96.6996699669967	95.049504950495	0.00330033	0.04950495	0.0330033
17573	0.618783	0.0137165	0.0225655	0.0703327	0.247582	33	180	94.8148148148148	92.2222222222222	0.02777778	0.06666667	0.0518518533333333
17574	0.971063	0.0703158	0.0713281	0.206593	0.0013159	86	294	81.2925170068027	73.8095238095238	0.12585033	0.21768707	0.187074823333333
17575	0.675158	0.00622512	0.0100277	0.0231656	0.175627	29	251	97.4767596281541	96.4143426294821	0.01593626	0.03187251	0.0252324066666667
17576	0.391676	0.191703	0.153169	0.417119	0.733733	178	454	68.3553597650514	57.9295154185022	0.24889868	0.35462555	0.3164464
17577	0.447528	0.0311141	0.03474	0.0654144	0.576904	54	570	95.1461988304094	93.5087719298246	0.04035088	0.05438596	0.04853801
17578	0.0883078	0.10105	0.141856	0.378949	2.90495	265	1287	78.7878787878788	70.9401709401709	0.14685315	0.25330225	0.21212121
17579	0.644024	0.111069	0.0870972	0.297091	0.213518	77	194	76.2886597938144	67.5257731958763	0.16494845	0.28350514	0.23711339
17580	0.710921	0.0174084	0.0147379	0.0372558	0.137358	63	777	95.8386958386958	93.951093951094	0.02960103	0.04890605	0.0416130433333333
17581	0.178766	0.108717	0.0813271	0.452989	1.80785	283	1059	69.5624803273528	58.0736543909348	0.16713881	0.37677053	0.30437519
17582	0.139428	0.024503	0.0425601	0.214684	2.18426	97	757	90.0924702774108	85.8652575957728	0.04227213	0.13210040	0.0990753
17583	0.162688	0.0752625	0.041015	0.23482	1.94907	100	451	84.9963045084996	78.9356984478936	0.08647450	0.18625277	0.150036953333333
17584	0.383835	0.153017	0.196668	0.219958	0.758383	109	274	72.5060827250608	63.5036496350365	0.26277372	0.29197079	0.27493917
17585	0.372101	0.10779	0.133805	0.281861	0.796635	182	503	70.2451954937044	60.2385685884692	0.23260437	0.33598408	0.29754804
17586	0.291757	0.141577	0.179725	0.665421	1.11149	301	1045	70.5582137161085	60.4784688995215	0.18468900	0.35215312	0.294417873333333
17587	0.999993	0	0	0.0134664	6.645e-11	20	75	99.1111111111111	98.6666666666667	0.00000000	0.01333333	0.00888888666666667
17588	0.101048	0	0.182007	1.61288	2.68892	68	105	55.8730158730159	40	0.15238096	0.60000002	0.44126986
17589	0.930688	0.00873657	0.00956511	0.140969	0.00756534	51	296	89.8648648648649	85.1351351351351	0.02027027	0.14189190	0.101351356666667
17590	0.183397	0.030336	0.0155647	0.117993	1.76988	92	475	87.5087719298246	82.1052631578947	0.05894737	0.16421053	0.124912283333333
17591	0.162711	0.0448455	0.0909869	0.172843	1.94885	61	204	83.8235294117647	77.4509803921569	0.11764706	0.19117647	0.161764706666667
17592	0.0416821	0.116064	0.231324	0.665071	4.14807	58	79	56.5400843881857	41.7721518987342	0.30379745	0.53164560	0.43459916
17593	0.221957	0.091987	0.0928467	0.495642	1.49168	96	355	81.5023474178404	73.5211267605634	0.08450704	0.23661971	0.18497652
17594	0.148085	0.111486	0.0892876	0.275072	2.09186	332	2092	81.3256851497769	74.4263862332696	0.12906310	0.22227533	0.18674315
17595	0.306763	0.0668867	0.0551905	0.25891	1.04456	259	1636	78.3822330888346	69.6210268948655	0.11858191	0.27078238	0.216177666666667
17596	0.202003	0.0863227	0.160517	0.439114	1.62783	86	189	70.1940035273369	60.8465608465608	0.19576719	0.35978836	0.29805996
17597	0.012398	0.0309974	0.123748	0.298974	6.25304	75	200	75.6666666666667	66.5	0.14000000	0.31500000	0.243333336666667
17598	0.18873	0.0117651	0.0287194	0.0512612	1.7275	39	202	92.2442244224422	88.6138613861386	0.05445544	0.09900990	0.0775577533333333
17599	0.0127035	0.0965241	0.147324	0.315365	6.20994	297	1254	74.2955874534822	64.9122807017544	0.19298245	0.29824561	0.257044123333333
17600	0.102457	0.0357481	0.0574882	0.210898	2.66687	183	871	80.7118254879449	73.0195177956372	0.10447761	0.24110219	0.192881746666667
17601	1	0	0	0	0	20	163	100	100	0.00000000	0	0
17602	0.896717	0.0895551	0.0922817	0.257884	0.0168507	190	800	76.0833333333333	67.375	0.17000000	0.27625000	0.23916667
17603	0.00791782	0.0945591	0.187048	0.138078	7.05197	120	377	77.89566755084	70.5570291777188	0.19893900	0.24137931	0.221043326666667
17604	0.0145173	0.104001	0.0843538	0.306767	5.97412	101	289	75.8938869665513	65.7439446366782	0.14878893	0.29411766	0.241061133333333
17605	0.195926	0.0962116	0.132782	0.352795	1.67248	225	880	77.2727272727273	70	0.16022727	0.26590911	0.22727273
17606	0.0547298	0.0696894	0.156802	0.382657	3.6903	122	314	73.1422505307856	64.6496815286624	0.18471338	0.32484075	0.26857749
17607	0.6228	0.104617	0.116593	0.17755	0.241952	149	1045	88.2934609250399	83.8277511961722	0.09952153	0.12631579	0.11706539
17608	0.144992	0.0453124	0.0730823	0.126617	2.12417	98	443	85.7035364936042	79.4582392776524	0.11060948	0.17381489	0.142964633333333
17609	0.00114982	0.0681194	0.289862	0.168752	10.5693	64	157	77.9193205944798	71.9745222929936	0.17834395	0.24203822	0.220806796666667
17610	0.138428	0.103065	0.0323556	0.214523	2.19535	44	205	91.5447154471545	88.2926829268293	0.05853659	0.10731708	0.08455285
17611	0.0037245	0.0207154	0.00374209	0.0559348	8.41347	63	837	95.5396256471525	93.3094384707288	0.02150538	0.06332139	0.0446037466666667
17612	0.127434	0.0739789	0.0944083	0.306193	2.32348	393	1755	72.2317188983856	62.4501424501425	0.17834757	0.33390313	0.277682803333333
